Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Total,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Short,Unnamed: 30,Unnamed: 31,Medium,Unnamed: 33,Unnamed: 34,Long,Unnamed: 36,Unnamed: 37,Expected,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Tackles,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Challanges,Unnamed: 53,Unnamed: 54,Unnamed: 55,Blocks,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Season,Standart,Expected.1
Player,Nation,Pos,Squad,Age,Born,90s Played,Goals,Shots,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Avg Shot Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,2018-2019,,
Ryan Manning,ie IRL,"DF,MF",Southampton,28,1996,16.2,,8,1,12.5,0.49,0.06,0,0,22,1,0,0,,0.3,0.04,-0.3,-0.3,619,803,77.1,10360,3336,317,344,92.2,233,288,80.9,55,125,44,0.3,3.2,2.8,-2.2,34,33,12,8,35,28,17,16,10,2,14,26,53.8,12,20,11,9,17,45,47,0,2024-2025,0,1
Álex Moreno,es ESP,"DF,MF",Nott'ham Forest,31,1993,10.6,,6,0,0,0.57,0,0,,23.7,0,0,0,,0.2,0.03,-0.2,-0.2,308,428,72,4574,1911,184,210,87.6,95,148,64.2,14,40,35,0.2,1.3,1.1,-0.3,8,25,9,2,34,25,18,20,5,0,15,39,38.5,24,11,5,6,15,40,43,0,2024-2025,0,1
Matheus Nunes,pt POR,"DF,MF",Manchester City,25,1998,18.6,,9,4,44.4,0.48,0.22,0.11,0.25,19,0,0,0,,1.2,0.14,-0.2,-0.2,1065,1234,86.3,16409,2994,598,651,91.9,398,458,86.9,53,81,65.4,1.2,4.4,3.3,1.6,23,53,26,7,79,35,22,15,14,6,16,38,42.1,22,17,4,13,15,50,38,2,2024-2025,1,6
John Stones,eng ENG,"DF,MF",Manchester City,30,1994,6.1,,2,2,100,0.33,0.33,1,1,5.1,0,0,0,,0.4,0.22,1.6,1.6,367,403,91.1,6382,1601,169,179,94.4,161,174,92.5,31,40,77.5,0.4,0.1,0.2,-0.1,2,42,0,0,21,6,2,3,2,1,5,5,100,0,5,3,2,4,10,19,1,2024-2025,2,0
Yukinari Sugawara,jp JPN,"DF,MF",Southampton,24,2000,17.3,,14,5,35.7,0.81,0.29,0.07,0.2,20.2,1,0,0,,0.5,0.03,0.5,0.5,713,891,80,11241,3454,377,427,88.3,282,339,83.2,37,76,48.7,0.5,2.2,2.5,-1.2,17,47,21,9,72,31,18,16,14,1,19,31,61.3,12,21,10,11,11,42,53,3,2024-2025,1,1
Renato Veiga,pt POR,"DF,MF",Chelsea,21,2003,2,,3,1,33.3,1.49,0.5,0,0,17.1,0,0,0,,0.1,0.05,-0.1,-0.1,118,139,84.9,2171,435,45,51,88.2,55,61,90.2,13,21,61.9,0.1,0,0.2,0,0,6,1,0,7,9,6,6,3,0,4,12,33.3,8,3,1,2,1,10,2,0,2024-2025,0,0
Mats Wieffer,nl NED,"DF,MF",Brighton,24,1999,11.3,,9,4,44.4,0.8,0.35,0.11,0.25,13.2,0,0,0,,0.8,0.08,0.2,0.2,594,698,85.1,9762,2650,286,317,90.2,258,298,86.6,38,50,76,0.8,1.6,1,1.4,16,53,9,2,62,58,34,27,27,4,32,47,68.1,15,18,2,16,17,75,28,3,2024-2025,1,3
Oleksandr Zinchenko,ua UKR,"DF,MF",Arsenal,27,1996,5.9,,10,0,0,1.71,0,0,,19.6,1,0,0,,0.6,0.07,-0.6,-0.6,382,451,84.7,6080,1345,204,220,92.7,154,175,88,17,37,45.9,0.6,0.2,0.5,0.8,3,30,11,3,48,6,1,1,3,2,3,8,37.5,5,8,1,7,5,11,10,0,2024-2025,0,1
Player,Nation,Pos,Squad,Age,Born,90s Played,,Shots,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Avg Shot Dist,FK,PK,PKatt,,npxG,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,xG,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,2020-2021,Goals,Ast
Felipe Anderson,br BRA,"FW,MF",West Ham,27,1993,0,,0,0,,0,0,,,,0,0,0,,0,,0,0,3,5,60,45,23,1,2,50,2,3,66.7,0,0,,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0,2020-2021,0,0
Charlie Austin,eng ENG,"FW,MF",West Brom,31,1989,1.5,,3,0,0,1.96,0,0,,20.3,0,0,0,,0.4,0.15,-0.4,-0.4,23,34,67.6,297,111,17,20,85,4,7,57.1,1,2,50,0.4,0,0,0,0,2,0,0,3,4,2,1,2,1,1,3,33.3,2,0,0,0,3,7,4,0,2020-2021,0,0
Jordan Ayew,gh GHA,"FW,MF",Crystal Palace,28,1991,23.3,,26,11,42.3,1.12,0.47,0.04,0.09,17.6,0,0,0,,2.2,0.08,-1.2,-1.2,519,667,77.8,6434,1218,323,368,87.8,136,177,76.8,13,25,52,2.2,0.7,1.4,2.3,13,23,12,2,35,38,26,8,16,14,16,44,36.4,28,28,2,26,16,54,12,0,2020-2021,1,3
Ross Barkley,eng ENG,"FW,MF",Chelsea,26,1993,0.5,,1,1,100,2.14,2.14,0,0,35.9,0,0,0,,0,0.02,0,0,23,27,85.2,437,98,11,14,78.6,7,8,87.5,5,5,100,0,0.1,0,-0.1,1,1,1,0,2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2020-2021,0,0
Harvey Barnes,eng ENG,"FW,MF",Leicester City,22,1997,21.6,,56,25,44.6,2.59,1.16,0.16,0.36,17.5,0,0,0,,5.9,0.11,3.1,3.1,459,637,72.1,6331,1534,272,343,79.3,135,171,78.9,20,37,54.1,5.9,1.6,2.4,2.4,26,38,17,1,56,19,9,11,3,5,5,22,22.7,17,16,3,13,8,27,11,0,2020-2021,9,4
Saïd Benrahma,dz ALG,"FW,MF",West Ham,24,1995,15.5,,35,12,34.3,2.26,0.78,0.03,0.08,21.2,1,0,0,,2.6,0.07,-1.6,-1.6,411,536,76.7,5618,1648,251,279,90,120,161,74.5,17,46,37,2.6,4.1,3.2,1.9,27,43,20,8,60,24,15,8,11,5,8,28,28.6,20,10,0,10,8,32,8,0,2020-2021,1,6
Steven Bergwijn,nl NED,"FW,MF",Tottenham,22,1997,13.4,,15,6,40,1.12,0.45,0.07,0.17,17.1,0,0,0,,2,0.13,-1,-1,350,430,81.4,4248,714,228,254,89.8,90,117,76.9,4,17,23.5,2,0.9,0.8,2.1,13,15,8,0,25,15,7,8,3,4,7,20,35,13,7,1,6,5,20,9,0,2020-2021,1,3
Jarrod Bowen,eng ENG,"FW,MF",West Ham,23,1996,28.5,,55,16,29.1,1.93,0.56,0.15,0.5,16.4,0,0,0,,7.1,0.13,0.9,0.9,493,752,65.6,8489,1874,237,301,78.7,162,226,71.7,63,128,49.2,7.1,5,4.1,0,29,22,21,6,44,26,15,12,7,7,10,29,34.5,19,19,1,18,22,48,10,0,2020-2021,8,5
Rhian Brewster,eng ENG,"FW,MF",Sheffield Utd,20,2000,12.5,,24,7,29.2,1.91,0.56,0,0,21.8,1,0,0,,1.8,0.07,-1.8,-1.8,157,225,69.8,2231,556,98,125,78.4,37,54,68.5,12,22,54.5,1.8,1.6,0.6,-1.6,11,15,4,3,20,8,5,1,4,3,1,13,7.7,12,15,2,13,5,13,5,0,2020-2021,0,0
Keinan Davis,eng ENG,"FW,MF",Aston Villa,22,1998,3.1,,9,2,22.2,2.92,0.65,0.11,0.5,10.6,0,0,0,,1.5,0.16,-0.5,-0.5,55,77,71.4,689,133,38,41,92.7,11,20,55,2,5,40,1.5,0.6,0.4,0.4,6,2,3,0,6,2,1,1,0,1,0,1,0,1,1,0,1,0,2,2,0,2020-2021,1,1
Phil Foden,eng ENG,"FW,MF",Manchester City,20,2000,18,,45,20,44.4,2.51,1.11,0.2,0.45,15,0,0,0,,5,0.11,4,4,689,845,81.5,9142,1889,447,488,91.6,175,212,82.5,24,62,38.7,5,3.6,2.6,1.4,30,36,21,2,69,22,11,12,8,2,9,23,39.1,14,9,0,9,11,33,11,0,2020-2021,9,5
Pablo Fornals,es ESP,"FW,MF",West Ham,24,1996,28.6,,50,15,30,1.75,0.52,0.1,0.33,16.3,0,0,0,,6,0.12,-1,-1,853,1118,76.3,12592,3756,481,556,86.5,282,362,77.9,45,86,52.3,6,2.3,1.8,1.7,31,84,30,6,134,44,26,14,24,6,11,73,15.1,62,43,1,42,36,80,9,0,2020-2021,5,4
Ryan Fraser,sct SCO,"FW,MF",Newcastle Utd,26,1994,10.3,,13,6,46.2,1.26,0.58,0,0,21.6,0,0,0,,0.9,0.07,-0.9,-0.9,240,372,64.5,3641,1040,132,156,84.6,69,105,65.7,24,72,33.3,0.9,2,1.7,0,26,8,11,10,18,4,1,3,1,0,2,5,40,3,1,0,1,6,10,7,0,2020-2021,0,2
Dwight Gayle,eng ENG,"FW,MF",Newcastle Utd,29,1990,5.7,,16,6,37.5,2.8,1.05,0.06,0.17,10.8,1,0,0,,2.9,0.2,-1.9,-1.9,96,118,81.4,1144,147,64,68,94.1,20,29,69,2,4,50,2.9,0.3,0.2,0.7,6,3,2,0,6,2,0,1,1,0,0,7,0,7,3,1,2,1,3,2,0,2020-2021,1,1
Anthony Gordon,eng ENG,"FW,MF",Everton,19,2001,1,,0,0,,0,0,,,,0,0,0,,0,,0,0,22,27,81.5,293,65,15,15,100,5,5,100,2,4,50,0,0,0,0,1,1,2,0,2,3,3,3,0,0,0,2,0,2,1,0,1,1,4,3,0,2020-2021,0,0
Karlan Grant,eng ENG,"FW,MF",West Brom,22,1997,12.5,,16,9,56.3,1.28,0.72,0.06,0.11,15.7,1,0,0,,1.8,0.12,-0.8,-0.8,164,234,70.1,1990,336,110,141,78,34,45,75.6,6,12,50,1.8,0.2,0.3,-0.2,3,5,5,0,13,5,3,3,2,0,2,4,50,2,7,0,7,5,10,17,0,2020-2021,1,0
Jack Grealish,eng ENG,"FW,MF",Aston Villa,24,1995,24.3,,50,17,34,2.06,0.7,0.12,0.35,17,2,0,0,,4.6,0.09,1.4,1.4,872,1105,78.9,12898,4406,500,572,87.4,267,321,83.2,58,110,52.7,4.6,7.4,6.5,2.6,81,91,69,3,189,31,14,8,16,7,15,24,62.5,9,20,3,17,12,43,5,3,2020-2021,6,10
Alex Iwobi,ng NGA,"FW,MF",Everton,24,1996,17.1,,15,3,20,0.88,0.18,0.07,0.33,18.7,0,0,0,,0.9,0.06,0.1,0.1,528,698,75.6,8511,2306,270,308,87.7,206,258,79.8,36,78,46.2,0.9,1.9,1.8,0.1,16,35,23,7,65,27,10,10,14,3,13,25,52,12,20,1,19,16,43,14,0,2020-2021,1,2
Alireza Jahanbakhsh,ir IRN,"FW,MF",Brighton,26,1993,5.9,,18,3,16.7,3.07,0.51,0,0,18.1,0,0,0,,1.5,0.09,-1.5,-1.5,188,266,70.7,2801,657,103,126,81.7,61,82,74.4,14,28,50,1.5,3,2.3,-2,10,10,19,4,28,9,7,3,5,1,2,12,16.7,10,8,0,8,8,17,1,0,2020-2021,0,1
Joelinton,br BRA,"FW,MF",Newcastle Utd,23,1996,22,,43,19,44.2,1.95,0.86,0.07,0.16,15.4,0,1,1,,4.6,0.11,-1.4,-1.6,427,598,71.4,5385,1019,257,331,77.6,115,152,75.7,14,23,60.9,5.4,2.4,1,-0.4,17,24,9,1,39,33,21,7,21,5,14,37,37.8,23,30,2,28,9,42,24,0,2020-2021,4,2
Aboubakar Kamara,mr MTN,"FW,MF",Fulham,25,1995,3.5,,4,2,50,1.14,0.57,0,0,20.4,0,0,0,,0.5,0.14,-0.5,-0.5,86,127,67.7,1291,253,50,61,82,28,36,77.8,4,15,26.7,0.5,0.3,0.3,-0.3,6,5,2,1,6,2,2,1,1,0,0,5,0,5,6,0,6,1,3,0,0,2020-2021,0,0
Moise Kean,it ITA,"FW,MF",Everton,20,2000,0.2,,1,0,0,6,0,0,,25.8,0,0,0,,0,0.05,0,0,6,8,75,87,0,3,3,100,3,3,100,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2020-2021,0,0
Neeskens Kebano,cd COD,"FW,MF",Fulham,28,1992,1.3,,6,0,0,4.54,0,0,,20,1,0,0,,0.3,0.04,-0.3,-0.3,32,43,74.4,373,90,25,25,100,6,15,40,0,0,,0.3,0,0,0,1,2,0,0,1,0,0,0,0,0,0,1,0,1,3,0,3,0,0,0,0,2020-2021,0,0
Érik Lamela,ar ARG,"FW,MF",Tottenham,28,1992,8,,21,9,42.9,2.64,1.13,0.05,0.11,20.4,4,0,0,,1.1,0.05,-0.1,-0.1,284,363,78.2,4124,873,157,180,87.2,93,109,85.3,14,33,42.4,1.1,1,0.9,-1,8,20,10,0,36,17,9,1,11,5,8,21,38.1,13,11,1,10,6,23,2,0,2020-2021,1,0
Ademola Lookman,ng NGA,"FW,MF",Fulham,22,1997,30.5,,68,22,32.4,2.23,0.72,0.06,0.18,17.8,4,0,1,,5.5,0.08,-2.3,-1.5,892,1199,74.4,13128,3607,497,577,86.1,295,378,78,56,128,43.8,6.3,5.2,4.2,-1.2,61,51,41,5,110,35,11,18,9,8,13,44,29.5,31,31,1,30,20,55,9,0,2020-2021,4,4
Juan Mata,es ESP,"FW,MF",Manchester Utd,32,1988,5.7,,4,3,75,0.71,0.53,0,0,21.5,0,1,1,,0.2,0.06,0,-0.2,249,300,83,3432,738,148,160,92.5,67,79,84.8,16,29,55.2,1,0.8,0.7,1.2,8,19,4,0,23,1,0,1,0,0,0,7,0,7,3,0,3,3,4,3,0,2020-2021,1,2
Neal Maupay,fr FRA,"FW,MF",Brighton,23,1996,27.9,,67,22,32.8,2.4,0.79,0.07,0.23,14.8,0,3,4,,10.1,0.15,-5.2,-5.1,520,672,77.4,7231,1289,271,319,85,174,206,84.5,27,45,60,13.2,3.9,3,-1.9,32,32,27,4,61,20,8,9,7,4,4,24,16.7,20,20,0,20,13,33,6,0,2020-2021,8,2
David McGoldrick,ie IRL,"FW,MF",Sheffield Utd,32,1987,26.6,,71,23,32.4,2.67,0.86,0.11,0.35,18.2,1,0,0,,6.9,0.1,1.1,1.1,697,947,73.6,9806,1823,397,485,81.9,210,280,75,37,62,59.7,6.9,1.1,1.5,-0.1,17,49,21,4,94,33,21,8,15,10,13,31,41.9,18,19,3,16,2,35,25,0,2020-2021,8,1
Lucas Moura,br BRA,"FW,MF",Tottenham,27,1992,15.7,,18,6,33.3,1.15,0.38,0.17,0.5,16.1,0,0,0,,1.9,0.11,1.1,1.1,437,602,72.6,5967,1561,240,294,81.6,143,181,79,16,37,43.2,1.9,2,1.4,2,16,35,14,2,46,32,16,12,16,4,8,29,27.6,21,12,0,12,18,50,10,0,2020-2021,3,4
Lys Mousset,fr FRA,"FW,MF",Sheffield Utd,24,1996,3.3,,4,2,50,1.22,0.61,0,0,16.8,0,0,0,,1,0.24,-1,-1,34,46,73.9,476,74,19,22,86.4,11,14,78.6,2,3,66.7,1,0.3,0.1,-0.3,3,4,0,0,3,1,0,0,0,1,0,2,0,2,1,0,1,0,1,1,1,2020-2021,0,0
Reiss Nelson,eng ENG,"FW,MF",Arsenal,20,1999,0.8,,1,0,0,1.27,0,0,,12.1,0,0,0,,0.1,0.06,-0.1,-0.1,17,29,58.6,305,72,7,7,100,7,12,58.3,2,6,33.3,0.1,0,0,0,0,3,1,1,4,1,0,0,0,1,0,0,,0,0,0,0,1,2,1,0,2020-2021,0,0
Pedro Neto,pt POR,"FW,MF",Wolves,20,2000,28.3,,61,21,34.4,2.15,0.74,0.08,0.24,19.6,3,0,0,,5.1,0.08,-0.1,-0.1,962,1229,78.3,13726,2855,590,634,93.1,257,345,74.5,60,138,43.5,5.1,5.4,5.1,0.6,61,46,37,24,54,16,9,4,6,6,6,28,21.4,22,18,2,16,31,47,8,0,2020-2021,5,6
Dan Nlundulu,eng ENG,"FW,MF",Southampton,21,1999,1.2,,1,0,0,0.81,0,0,,12.4,0,0,0,,0.1,0.05,-0.1,-0.1,21,29,72.4,302,44,14,20,70,6,6,100,1,1,100,0.1,0,0,0,1,1,1,0,4,0,0,0,0,0,0,1,0,1,2,0,2,0,0,2,0,2020-2021,0,0
Christian Pulisic,us USA,"FW,MF",Chelsea,21,1998,19.3,,43,16,37.2,2.23,0.83,0.09,0.25,14.5,0,0,0,,6.1,0.14,-2.1,-2.1,561,705,79.6,7253,1587,347,405,85.7,159,197,80.7,13,26,50,6.1,2.8,2.2,-0.8,25,34,37,3,82,19,11,8,10,1,8,21,38.1,13,25,2,23,12,31,9,0,2020-2021,4,2
Lewis Richardson,eng ENG,"FW,MF",Burnley,17,2003,0,,0,0,,0,0,,,,0,0,0,,0,,0,0,0,1,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2020-2021,0,0
Callum Robinson,ie IRL,"FW,MF",West Brom,25,1995,17.3,,31,11,35.5,1.79,0.63,0.16,0.45,19.8,0,0,0,,3.1,0.1,1.9,1.9,299,433,69.1,4262,971,170,204,83.3,84,121,69.4,23,45,51.1,3.1,1,0.8,-1,16,23,11,5,27,7,5,5,1,1,3,19,15.8,16,9,0,9,7,14,8,0,2020-2021,5,0
James Rodríguez,co COL,"FW,MF",Everton,29,1991,19.6,,37,18,48.6,1.89,0.92,0.16,0.33,20.7,4,0,0,,2.8,0.08,3.2,3.2,901,1149,78.4,16113,4879,422,485,87,292,342,85.4,141,233,60.5,2.8,4.8,4.8,-0.8,40,103,38,2,133,28,17,8,15,5,11,46,23.9,35,17,0,17,15,43,3,0,2020-2021,6,4
Allan Saint-Maximin,fr FRA,"FW,MF",Newcastle Utd,23,1997,17.3,,30,12,40,1.73,0.69,0.1,0.25,20.8,0,0,0,,2.6,0.09,0.4,0.4,355,444,80,5503,1314,189,220,85.9,122,152,80.3,28,37,75.7,2.6,3.7,2,0.3,30,28,11,4,65,16,9,6,9,1,4,9,44.4,5,10,0,10,4,20,2,0,2020-2021,3,4
Bukayo Saka,eng ENG,"FW,MF",Arsenal,18,2001,28.4,,61,20,32.8,2.15,0.71,0.08,0.25,16.1,1,0,0,,6.9,0.11,-1.9,-1.9,858,1161,73.9,11752,2855,525,606,86.6,242,326,74.2,40,116,34.5,6.9,4.4,5,-1.4,38,55,31,9,101,25,16,10,13,2,11,40,27.5,29,21,2,19,25,50,24,0,2020-2021,5,3
Robert Snodgrass,sct SCO,"FW,MF",West Ham,32,1987,0.1,,0,0,,0,0,,,,0,0,0,,0,,0,0,4,4,100,43,15,3,3,100,1,1,100,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2020-2021,0,0
Nathan Tella,ng NGA,"FW,MF",Southampton,21,1999,8.3,,17,8,47.1,2.05,0.97,0.06,0.13,19.2,0,0,0,,1.6,0.1,-0.6,-0.6,99,142,69.7,1373,226,63,76,82.9,22,31,71,8,12,66.7,1.6,0.8,0.5,0.2,6,4,7,1,9,8,5,1,4,3,6,15,40,9,13,0,13,3,11,2,0,2020-2021,1,1
Ferrán Torres,es ESP,"FW,MF",Manchester City,20,2000,14.5,,36,14,38.9,2.48,0.96,0.19,0.5,15.6,0,0,0,,4.9,0.13,2.1,2.1,353,445,79.3,4935,789,216,242,89.3,99,123,80.5,17,39,43.6,4.9,2.2,1.7,-0.2,19,12,13,1,31,12,5,4,6,2,5,16,31.3,11,16,0,16,3,15,8,0,2020-2021,7,2
Adama Traoré,es ESP,"FW,MF",Wolves,24,1996,29.4,,43,13,30.2,1.46,0.44,0.05,0.15,19.7,0,0,0,,2,0.05,0,0,572,873,65.5,8290,1985,338,418,80.9,175,277,63.2,35,75,46.7,2,4.8,3.8,-2.8,55,36,30,18,70,28,16,11,13,4,13,21,61.9,8,23,1,22,7,35,12,1,2020-2021,2,2
Cengiz Ünder,tr TUR,"FW,MF",Leicester City,23,1997,3.1,,9,1,11.1,2.88,0.32,0,0,23.3,0,0,0,,0.3,0.03,-0.3,-0.3,91,130,70,1255,360,46,57,80.7,24,32,75,6,15,40,0.3,1.6,1.3,0.4,6,8,6,2,7,4,1,0,3,1,3,5,60,2,3,0,3,2,6,0,0,2020-2021,0,2
Timo Werner,de GER,"FW,MF",Chelsea,24,1996,28.9,,79,31,39.2,2.73,1.07,0.08,0.19,13.8,0,0,0,,11.4,0.14,-5.4,-5.4,629,824,76.3,8141,1532,380,462,82.3,185,223,83,16,35,45.7,11.4,5.6,3.2,2.4,36,36,23,5,69,20,9,6,11,3,7,43,16.3,36,23,1,22,8,28,8,0,2020-2021,6,8
Andriy Yarmolenko,ua UKR,"FW,MF",West Ham,30,1989,4.2,,7,2,28.6,1.68,0.48,0,0,20.3,0,0,0,,0.3,0.04,-0.3,-0.3,117,152,77,1811,429,70,79,88.6,37,51,72.5,9,15,60,0.3,0.8,0.5,0.2,5,11,6,2,17,5,4,2,2,1,2,8,25,6,1,0,1,1,6,2,0,2020-2021,0,1
Miguel Almirón,py PAR,"MF,FW",Newcastle Utd,26,1994,27,,33,14,42.4,1.22,0.52,0.12,0.29,19.2,1,0,0,,3.2,0.1,0.8,0.8,708,895,79.1,10715,2430,369,422,87.4,245,289,84.8,51,92,55.4,3.2,2.9,2.2,-1.9,31,64,23,7,90,49,29,21,25,3,14,56,25,42,23,4,19,25,74,20,1,2020-2021,4,1
Donny van de Beek,nl NED,"MF,FW",Manchester Utd,23,1997,5.8,,2,1,50,0.34,0.17,0.5,1,18.4,0,0,0,,0.4,0.18,0.6,0.6,237,275,86.2,3308,739,146,163,89.6,74,80,92.5,8,12,66.7,0.4,0.9,0.8,0.1,3,12,1,0,16,15,10,2,11,2,7,15,46.7,8,10,1,9,6,21,7,0,2020-2021,1,1
Bernard,br BRA,"MF,FW",Everton,27,1992,5.1,,6,2,33.3,1.19,0.4,0.17,0.5,22.5,0,0,0,,0.3,0.04,0.7,0.7,219,270,81.1,3230,813,116,129,89.9,81,96,84.4,11,18,61.1,0.3,0.6,0.8,-0.6,10,17,11,3,37,8,3,3,3,2,7,15,46.7,8,5,0,5,8,16,6,0,2020-2021,1,0
Fabio Carvalho,pt POR,"MF,FW",Fulham,17,2002,2.8,,9,5,55.6,3.18,1.76,0.11,0.2,15.4,0,0,0,,1.2,0.13,-0.2,-0.2,67,89,75.3,883,100,43,50,86,17,22,77.3,3,4,75,1.2,0.4,0.3,-0.4,2,2,2,0,6,9,6,4,4,1,5,9,55.6,4,2,0,2,1,10,1,1,2020-2021,1,0
Carney Chukwuemeka,eng ENG,"MF,FW",Aston Villa,16,2003,0.2,,1,0,0,4.5,0,0,,23.5,0,0,0,,0,0.04,0,0,6,9,66.7,88,13,5,6,83.3,0,1,0,1,1,100,0,0,0.1,0,0,0,0,0,1,2,2,1,0,1,1,3,33.3,2,0,0,0,0,2,0,0,2020-2021,0,0
Hélder Costa,ao ANG,"MF,FW",Leeds United,26,1994,12.8,,16,6,37.5,1.25,0.47,0.19,0.5,14.8,0,0,0,,2.2,0.14,0.8,0.8,242,331,73.1,3063,741,152,178,85.4,68,88,77.3,5,21,23.8,2.2,0.6,0.6,2.4,8,4,10,2,28,25,11,12,5,8,11,32,34.4,21,11,0,11,3,28,5,1,2020-2021,3,3
Bobby De Cordova-Reid,jm JAM,"MF,FW",Fulham,27,1993,26.4,,34,8,23.5,1.29,0.3,0.15,0.63,16.9,1,0,0,,3.8,0.11,1.2,1.2,615,830,74.1,9138,2549,325,388,83.8,216,279,77.4,38,86,44.2,3.8,1.1,1.8,0.9,14,37,21,4,67,31,15,17,10,4,18,39,46.2,21,19,5,14,21,52,39,0,2020-2021,5,2
Grady Diangana,cd COD,"MF,FW",West Brom,22,1998,13.7,,14,4,28.6,1.02,0.29,0.07,0.25,17.4,0,0,0,,1.1,0.08,-0.1,-0.1,260,360,72.2,3328,806,176,212,83,62,87,71.3,10,22,45.5,1.1,0.2,0.2,-0.2,5,13,8,1,32,35,19,19,9,7,19,43,44.2,24,16,2,14,16,51,9,0,2020-2021,1,0
Kyle Edwards,eng ENG,"MF,FW",West Brom,22,1998,1.3,,2,1,50,1.53,0.76,0,0,15.4,0,0,0,,0.1,0.06,-0.1,-0.1,31,35,88.6,379,96,22,23,95.7,9,10,90,0,1,0,0.1,0,0,0,1,2,0,0,3,3,2,1,1,1,0,0,,0,2,0,2,1,4,0,0,2020-2021,0,0
Morgan Gibbs-White,eng ENG,"MF,FW",Wolves,20,2000,4.6,,10,4,40,2.17,0.87,0.1,0.25,21.1,0,0,0,,0.8,0.08,0.2,0.2,193,236,81.8,2799,646,109,127,85.8,58,69,84.1,14,23,60.9,0.8,0.4,0.3,-0.4,8,20,3,0,28,9,7,3,4,2,5,12,41.7,7,6,0,6,3,12,1,0,2020-2021,1,0
Kamil Grosicki,pl POL,"MF,FW",West Brom,32,1988,1.6,,3,0,0,1.82,0,0,,22.7,0,0,0,,0.1,0.04,-0.1,-0.1,30,45,66.7,455,110,14,18,77.8,12,15,80,2,9,22.2,0.1,0.3,0.1,0.7,3,3,1,0,4,2,1,2,0,0,2,8,25,6,1,0,1,2,4,1,0,2020-2021,0,1
Jack Harrison,eng ENG,"MF,FW",Leeds United,23,1996,31.6,,45,19,42.2,1.42,0.6,0.18,0.42,15.6,1,0,0,,5.8,0.13,2.2,2.2,778,1182,65.8,11941,3703,424,517,82,262,377,69.5,57,148,38.5,5.8,6.5,5,1.5,59,48,52,12,98,63,38,20,30,13,26,59,44.1,33,30,2,28,15,78,21,0,2020-2021,8,8
Kai Havertz,de GER,"MF,FW",Chelsea,21,1999,16.9,,33,16,48.5,1.95,0.95,0.12,0.25,13.1,0,0,0,,5.5,0.17,-1.5,-1.5,658,788,83.5,8252,1336,412,449,91.8,167,190,87.9,23,31,74.2,5.5,1.3,1.9,1.7,18,38,20,1,74,18,9,6,10,2,6,27,22.2,21,25,0,25,4,22,22,1,2020-2021,4,3
Joshua King,no NOR,"MF,FW",Everton,28,1992,1.6,,3,1,33.3,1.82,0.61,0,0,13.8,0,0,0,,0.6,0.2,-0.6,-0.6,32,50,64,431,98,18,29,62.1,13,15,86.7,0,0,,0.6,0,0.1,0,0,1,1,0,5,4,1,2,1,1,0,0,,0,3,0,3,1,5,1,0,2020-2021,0,0
